Min,Max,Mean,Std,Var,Skew,Kurtosis,RMS,Crest Factor,Shape Factor,Peak Value,Peak to Peak Value,Impulse Factor,Zero Crossing Rate,Fault
-0.54887,0.56597,0.01392,0.17327,0.03002,-0.02378,0.24317,0.01392,40.65807,0.10141,0.56597,1.11484,4.12297,0.10875,Ball
-0.53134,0.52467,0.01268,0.14957,0.02237,-0.08575,0.45923,0.01268,41.90309,0.10791,0.53134,1.05601,4.52171,0.10875,Ball
-0.55471,0.50568,0.01198,0.16712,0.02793,-0.05953,0.37718,0.01198,46.29239,0.09148,0.55471,1.06039,4.23462,0.11057,Ball
-0.43976,0.58183,0.01352,0.17717,0.03139,-0.04345,0.12022,0.01352,43.02189,0.09877,0.58183,1.02159,4.24927,0.11057,Ball
-0.52029,0.57098,0.01333,0.168,0.02822,-0.04891,0.18405,0.01333,42.82416,0.09998,0.57098,1.09127,4.28167,0.11118,Ball
-0.5109,0.54762,0.01412,0.19191,0.03683,-0.09272,-0.37866,0.01412,38.77198,0.09124,0.54762,1.05851,3.5375,0.113,Ball
-0.43621,0.49045,0.01469,0.14651,0.02147,-0.071,0.10152,0.01469,33.38377,0.12682,0.49045,0.92667,4.23385,0.11482,Ball
-0.76416,0.69761,0.01301,0.18055,0.0326,-0.12894,0.92929,0.01301,58.75421,0.09216,0.76416,1.46177,5.41458,0.11361,Ball
-0.91666,1.13904,0.01507,0.23372,0.05462,0.09695,2.68344,0.01507,75.60113,0.08937,1.13904,2.0557,6.75645,0.113,Ball
-0.80797,0.75811,0.01366,0.23689,0.05612,0.07733,0.01097,0.01366,59.15227,0.0721,0.80797,1.56608,4.26503,0.11179,Ball
-2.46312,2.54427,0.01324,0.45839,0.21012,0.05498,8.99581,0.01324,192.1402,0.04904,2.54427,5.0074,9.42318,0.11179,Ball
-0.95191,0.98112,0.01306,0.23997,0.05759,-0.03129,1.92548,0.01306,75.12313,0.0727,0.98112,1.93303,5.46174,0.11422,Ball
-1.24856,1.29863,0.01263,0.35775,0.12799,-0.01364,0.46606,0.01263,102.85641,0.04454,1.29863,2.54719,4.58168,0.11786,Ball
-2.17857,2.3851,0.01286,0.5482,0.30052,0.03999,2.72664,0.01286,185.50295,0.03301,2.3851,4.56367,6.12385,0.11604,Ball
-1.95973,2.00396,0.01097,0.56192,0.31575,0.01556,1.20425,0.01097,182.72403,0.02672,2.00396,3.96369,4.88275,0.11482,Ball
-2.27641,2.52091,0.01574,0.71653,0.51342,0.01692,0.87205,0.01574,160.1793,0.02951,2.52091,4.79732,4.72759,0.11604,Ball
-2.29998,2.25472,0.01414,0.51128,0.26141,-0.00383,2.62351,0.01414,162.65551,0.0381,2.29998,4.5547,6.19697,0.11604,Ball
-0.96652,0.82799,0.01254,0.29492,0.08698,-0.02441,-0.08021,0.01254,77.09567,0.05342,0.96652,1.79451,4.11874,0.11604,Ball
-3.41795,3.41775,0.01358,0.68057,0.46318,0.08306,11.02207,0.01358,251.73684,0.03893,3.41795,6.8357,9.80107,0.11482,Ball
-0.96526,1.05893,0.01204,0.28935,0.08372,0.02446,0.3064,0.01204,87.93542,0.05212,1.05893,2.0242,4.58289,0.11239,Ball
-0.55659,0.52488,0.013,0.20991,0.04406,-0.06193,-0.36023,0.013,42.80701,0.07676,0.55659,1.08146,3.28603,0.11179,Ball
-0.60811,0.66027,0.01306,0.16537,0.02735,0.15543,0.49902,0.01306,50.56823,0.09953,0.66027,1.26838,5.03301,0.11179,Ball
-0.56368,0.48357,0.01288,0.14894,0.02218,-0.14934,0.64542,0.01288,43.7741,0.11109,0.56368,1.04725,4.86277,0.1045,Ball
-0.73495,0.66423,0.01199,0.18166,0.033,-0.14772,0.98004,0.01199,61.31427,0.08436,0.73495,1.39918,5.17256,0.10996,Ball
-0.4527,0.55033,0.01288,0.16749,0.02805,-0.0372,-0.16837,0.01288,42.72338,0.09515,0.55033,1.00302,4.06508,0.10753,Ball
-0.38156,0.4625,0.01186,0.15998,0.02559,-0.02919,-0.62637,0.01186,38.98116,0.08983,0.4625,0.84406,3.5017,0.10996,Ball
-0.4456,0.43163,0.01215,0.16466,0.02711,-0.08167,-0.51185,0.01215,36.66475,0.09009,0.4456,0.87723,3.30307,0.11482,Ball
-0.77584,0.76687,0.01121,0.2008,0.04032,-0.1204,0.82478,0.01121,69.20439,0.07153,0.77584,1.54271,4.94999,0.11179,Ball
-0.54323,0.51611,0.00944,0.17378,0.0302,-0.10705,-0.20166,0.00944,57.54735,0.06679,0.54323,1.05935,3.84367,0.11118,Ball
-0.70199,0.57453,0.0087,0.18396,0.03384,-0.07145,0.31515,0.0087,80.66277,0.05994,0.70199,1.27652,4.83523,0.10996,Ball
-0.57244,0.5641,0.00922,0.21053,0.04432,0.01109,-0.11893,0.00922,62.10381,0.05529,0.57244,1.13654,3.43385,0.113,Ball
-0.55116,0.64963,0.00713,0.17801,0.03169,0.01047,0.43314,0.00713,91.09341,0.0519,0.64963,1.20079,4.72789,0.11422,Ball
-0.4383,0.44894,0.00849,0.17195,0.02957,-0.00726,-0.49797,0.00849,52.88985,0.06028,0.44894,0.88724,3.18799,0.10936,Ball
-0.59685,0.56493,0.00759,0.17474,0.03053,-0.10934,0.16661,0.00759,78.6585,0.0547,0.59685,1.16178,4.30256,0.11543,Ball
-0.66757,0.59351,0.0083,0.18473,0.03412,-0.12138,0.38862,0.0083,80.44106,0.05722,0.66757,1.26108,4.60323,0.10936,Ball
-0.57077,0.53176,0.01001,0.1689,0.02853,-0.14397,0.15834,0.01001,57.04693,0.07471,0.57077,1.10253,4.26194,0.11422,Ball
-0.64692,0.53364,0.00858,0.1844,0.034,-0.09627,-0.10146,0.00858,75.414,0.05711,0.64692,1.18055,4.30712,0.10875,Ball
-0.58454,0.57474,0.01044,0.18483,0.03416,-0.02199,-0.11855,0.01044,56.00733,0.06981,0.58454,1.15928,3.90992,0.11179,Ball
-0.78085,0.94294,0.00972,0.22991,0.05286,0.14433,1.34765,0.00972,97.00911,0.05597,0.94294,1.72379,5.42939,0.11361,Ball
-0.66089,0.72723,0.0104,0.2484,0.0617,-0.00366,-0.50864,0.0104,69.90006,0.0507,0.72723,1.38813,3.54421,0.11847,Ball
-2.70574,2.81339,0.01016,0.49755,0.24755,0.02089,10.73411,0.01016,277.0312,0.03954,2.81339,5.51913,10.95255,0.113,Ball
-0.71013,0.64838,0.00756,0.23151,0.0536,0.0708,-0.30446,0.00756,93.8885,0.04004,0.71013,1.3585,3.75961,0.10936,Ball
-1.19516,1.1866,0.01106,0.39833,0.15867,0.0343,0.26719,0.01106,108.03242,0.03596,1.19516,2.38176,3.88488,0.11482,Ball
-3.10169,3.27338,0.01057,0.67986,0.4622,0.08062,5.22262,0.01057,309.56211,0.02392,3.27338,6.37508,7.40365,0.11725,Ball
-1.99645,2.06404,0.00593,0.58834,0.34614,-0.02454,1.68607,0.00593,348.25661,0.01425,2.06404,4.06049,4.96254,0.11604,Ball
-1.87775,1.7603,0.00982,0.69164,0.47837,-0.01,0.05071,0.00982,191.16223,0.01875,1.87775,3.63804,3.58493,0.11482,Ball
-3.41795,3.41775,0.00943,0.77838,0.60588,0.00505,3.46742,0.00943,362.55682,0.01791,3.41795,6.8357,6.49318,0.11179,Ball
-1.26004,1.17492,0.00892,0.31749,0.1008,-0.04196,0.82107,0.00892,141.26748,0.03699,1.26004,2.43496,5.2254,0.11179,Ball
-1.75049,1.91738,0.01016,0.44157,0.19498,0.05097,2.3735,0.01016,188.65677,0.03193,1.91738,3.66788,6.02416,0.113,Ball
-1.3777,1.46698,0.01015,0.46959,0.22051,0.0322,0.26582,0.01015,144.52803,0.02805,1.46698,2.84468,4.05441,0.11118,Ball
-1.84979,1.89298,0.01171,0.44168,0.19509,0.00287,3.48631,0.01171,161.67615,0.03777,1.89298,3.74277,6.10705,0.11179,Ball
-2.23385,2.25534,0.01048,0.52276,0.27328,-0.00411,2.46925,0.01048,215.11437,0.02824,2.25534,4.48919,6.07547,0.11179,Ball
-0.93147,1.03473,0.01351,0.2558,0.06543,0.01856,0.86479,0.01351,76.58112,0.06816,1.03473,1.9662,5.22008,0.10996,Ball
-2.64587,2.84823,0.01187,0.51348,0.26366,0.0018,9.40915,0.01187,239.96367,0.04201,2.84823,5.49409,10.08112,0.11118,Ball
-0.59789,0.55846,0.0116,0.1729,0.02989,-0.06157,-0.05983,0.0116,51.53584,0.08375,0.59789,1.15636,4.31635,0.11361,Ball
-0.55367,0.70303,0.01281,0.19125,0.03657,-0.01601,0.1378,0.01281,54.90251,0.08389,0.70303,1.2567,4.60564,0.11179,Ball
-0.51048,0.68092,0.01373,0.15906,0.0253,-0.03547,0.70241,0.01373,49.60706,0.11101,0.68092,1.1914,5.50709,0.10875,Ball
-0.55054,0.5593,0.0131,0.19452,0.03784,-0.03285,-0.06101,0.0131,42.70711,0.08435,0.5593,1.10983,3.60228,0.10996,Ball
-0.41973,0.44018,0.01375,0.16728,0.02798,-0.03684,-0.56455,0.01375,32.01065,0.09956,0.44018,0.85991,3.18698,0.10996,Ball
-0.70345,0.64921,0.01273,0.19894,0.03958,-0.03929,0.14165,0.01273,55.27869,0.08063,0.70345,1.35266,4.45719,0.10936,Ball
-0.4721,0.50235,0.01243,0.18157,0.03297,-0.01391,-0.35181,0.01243,40.41982,0.08433,0.50235,0.97444,3.40865,0.11179,Ball
-0.49504,0.51841,0.01026,0.1695,0.02873,0.04646,-0.20643,0.01026,50.53197,0.07449,0.51841,1.01345,3.76437,0.113,Ball
-0.42578,0.46062,0.01235,0.16513,0.02727,-0.04174,-0.2977,0.01235,37.2989,0.09224,0.46062,0.88641,3.44032,0.10875,Ball
-0.42954,0.48587,0.01076,0.15677,0.02458,-0.013,-0.18045,0.01076,45.13757,0.08549,0.48587,0.9154,3.859,0.11422,Ball
-0.62898,0.55825,0.01166,0.19912,0.03965,-0.02974,-0.04896,0.01166,53.95108,0.07312,0.62898,1.18723,3.945,0.10996,Ball
-1.77803,2.02086,0.01606,0.41878,0.17538,0.0382,4.11733,0.01606,125.85981,0.05531,2.02086,3.79889,6.96184,0.113,Ball
-0.82612,0.91436,0.0146,0.25943,0.06731,-0.04424,0.12987,0.0146,62.63549,0.07099,0.91436,1.74048,4.44629,0.10693,Ball
-0.75748,0.66027,0.01764,0.20164,0.04066,0.00297,0.09723,0.01764,42.95158,0.10887,0.75748,1.41775,4.67611,0.10875,Ball
-0.41348,0.44247,0.01486,0.14437,0.02084,0.00246,-0.0113,0.01486,29.76703,0.1288,0.44247,0.85595,3.83414,0.10632,Ball
-0.6369,0.66736,0.01329,0.19927,0.03971,-0.00354,0.10366,0.01329,50.20982,0.08409,0.66736,1.30426,4.22201,0.10996,Ball
-0.48253,0.46688,0.01538,0.14185,0.02012,-0.07321,-0.04081,0.01538,31.37706,0.1346,0.48253,0.94941,4.2233,0.1045,Ball
-0.45687,0.48566,0.01502,0.17394,0.03026,0.03737,-0.43103,0.01502,32.34152,0.10482,0.48566,0.94252,3.39003,0.11179,Ball
-0.4988,0.5764,0.01429,0.17773,0.03159,0.02177,-0.20656,0.01429,40.3372,0.10021,0.5764,1.0752,4.04202,0.11118,Ball
-1.4263,1.44925,0.01322,0.33741,0.11385,0.0174,2.44037,0.01322,109.60711,0.05522,1.44925,2.87555,6.053,0.11482,Ball
-0.67988,0.7191,0.01333,0.23626,0.05582,0.00945,-0.09321,0.01333,53.96336,0.07092,0.7191,1.39897,3.82727,0.11239,Ball
-2.72723,2.90977,0.00854,0.55921,0.31272,0.05785,4.9381,0.00854,340.59383,0.02289,2.90977,5.637,7.79655,0.11361,Ball
-2.09846,2.37738,0.01186,0.54469,0.29669,0.08559,1.86581,0.01186,200.4747,0.03028,2.37738,4.47584,6.07013,0.11361,Ball
-1.48096,1.58026,0.01415,0.48554,0.23575,0.0702,0.7966,0.01415,111.69144,0.03913,1.58026,3.06122,4.37088,0.11847,Ball
-1.46156,1.53145,0.00937,0.49129,0.24136,0.02896,0.04832,0.00937,163.46658,0.02392,1.53145,2.993,3.91056,0.11482,Ball
-1.42526,1.39918,0.01359,0.42007,0.17646,0.02146,0.67044,0.01359,104.90668,0.04267,1.42526,2.82444,4.4765,0.11179,Ball
-3.14675,3.37727,0.01258,0.68205,0.46519,0.06387,8.65297,0.01258,268.4954,0.03388,3.37727,6.52403,9.0975,0.10996,Ball
-1.28048,1.40586,0.01101,0.44178,0.19517,-0.0035,-0.09035,0.01101,127.67048,0.03122,1.40586,2.68634,3.98576,0.113,Ball
-1.45718,1.4989,0.01767,0.44661,0.19946,0.00534,0.55821,0.01767,84.83441,0.0526,1.4989,2.95608,4.46207,0.11422,Ball
-3.24334,3.41775,0.01055,0.72242,0.52188,0.02095,4.45998,0.01055,323.86258,0.02218,3.41775,6.66109,7.184,0.10996,Ball
-2.59288,2.60561,0.01174,0.64533,0.41645,0.057,2.85023,0.01174,221.89705,0.02645,2.60561,5.19849,5.86858,0.11239,Ball
-2.34442,2.44393,0.01574,0.5372,0.28859,0.06312,2.62432,0.01574,155.29803,0.04072,2.44393,4.78835,6.3231,0.10996,Ball
-1.5062,1.54208,0.00903,0.42425,0.17999,-0.00023,1.44653,0.00903,170.8449,0.02894,1.54208,3.04829,4.94437,0.11057,Ball
-1.97913,1.80682,0.01316,0.43341,0.18784,-0.01587,2.8305,0.01316,150.34518,0.04412,1.97913,3.78595,6.63392,0.11422,Ball
-0.52091,0.58955,0.00931,0.20009,0.04004,0.00054,-0.33779,0.00931,63.34131,0.05783,0.58955,1.11046,3.66299,0.10996,Ball
-0.46563,0.45937,0.0083,0.15364,0.0236,-0.07755,0.13512,0.0083,56.10678,0.06879,0.46563,0.925,3.85945,0.10753,Ball
-0.81631,0.75748,0.00992,0.19325,0.03734,-0.12251,2.13967,0.00992,82.30421,0.06932,0.81631,1.57379,5.70522,0.11361,Ball
-0.61771,0.63169,0.00891,0.17505,0.03064,-0.02767,0.82938,0.00891,70.87624,0.0655,0.63169,1.2494,4.64204,0.10753,Ball
-0.62647,0.67278,0.01208,0.18656,0.0348,-0.05109,0.265,0.01208,55.71258,0.08166,0.67278,1.29926,4.54955,0.10814,Ball
-0.52926,0.51486,0.00933,0.17581,0.03091,0.00945,-0.26337,0.00933,56.75091,0.06566,0.52926,1.04412,3.72632,0.11057,Ball
-0.61166,0.53489,0.01068,0.19506,0.03805,-0.00807,-0.3388,0.01068,57.27392,0.06667,0.61166,1.14655,3.81862,0.10996,Ball
-0.4479,0.43768,0.01069,0.1571,0.02468,0.038,-0.43326,0.01069,41.89343,0.08264,0.4479,0.88557,3.46191,0.10996,Ball
-0.58725,0.52404,0.01018,0.17936,0.03217,0.00881,0.01223,0.01018,57.69218,0.07184,0.58725,1.11129,4.14433,0.11179,Ball
-0.47794,0.53093,0.01334,0.17004,0.02891,-0.00766,-0.23037,0.01334,39.78602,0.0976,0.53093,1.00886,3.88298,0.11118,Ball
-0.48065,0.43204,0.01083,0.15538,0.02414,-0.03367,-0.12837,0.01083,44.36523,0.08688,0.48065,0.91269,3.85435,0.11422,Ball
-0.66444,0.70762,0.01329,0.19931,0.03972,0.02383,0.67752,0.01329,53.236,0.08609,0.70762,1.37206,4.58307,0.11057,Ball
-0.60081,0.6321,0.01093,0.17494,0.0306,-0.04997,0.50873,0.01093,57.82067,0.08027,0.6321,1.23292,4.6415,0.10753,Ball
-0.65276,0.71889,0.01182,0.18558,0.03444,-0.02968,0.81935,0.01182,60.80286,0.08203,0.71889,1.37165,4.98764,0.11057,Ball
-0.44685,0.51591,0.01303,0.17975,0.03231,0.03012,-0.46233,0.01303,39.59148,0.08914,0.51591,0.96276,3.52907,0.11604,Ball
-0.98863,1.01992,0.01254,0.25108,0.06304,-0.01636,2.29413,0.01254,81.30387,0.0691,1.01992,2.00855,5.61801,0.11118,Ball
-0.56493,0.62147,0.01379,0.19475,0.03793,0.02698,0.16491,0.01379,45.07247,0.08999,0.62147,1.1864,4.05591,0.11604,Ball
-3.41795,3.41775,0.01333,0.68307,0.46659,0.0988,9.94411,0.01333,256.48939,0.03888,3.41795,6.8357,9.97304,0.113,Ball
-1.83894,1.87357,0.01376,0.50836,0.25843,0.02639,1.29496,0.01376,136.12713,0.03577,1.87357,3.71252,4.86938,0.11604,Ball
-1.65745,1.70543,0.01286,0.52392,0.27449,0.04218,0.88716,0.01286,132.66603,0.03361,1.70543,3.36288,4.45953,0.11786,Ball
-3.41795,3.41775,0.01838,0.74601,0.55652,0.0401,3.28232,0.01838,185.92766,0.03517,3.41795,6.8357,6.53846,0.11422,Ball
-2.22321,2.32752,0.00971,0.59279,0.3514,-0.00457,1.5857,0.00971,239.60053,0.02225,2.32752,4.55074,5.33224,0.11239,Ball
-1.62553,1.61197,0.01044,0.53988,0.29147,0.01012,0.29046,0.01044,155.69244,0.02549,1.62553,3.2375,3.96803,0.11543,Ball
-1.7144,1.66976,0.01232,0.34261,0.11738,0.08695,2.86432,0.01232,139.18924,0.0499,1.7144,3.38416,6.94527,0.11179,Ball
-1.385,1.46323,0.01062,0.38205,0.14597,-0.01035,2.30783,0.01062,137.72958,0.03904,1.46323,2.84823,5.37722,0.11057,Ball
-1.04621,0.96318,0.00892,0.2189,0.04792,-0.00539,3.054,0.00892,117.23247,0.05639,1.04621,2.00938,6.61095,0.10693,Ball
-0.6248,0.72661,0.01169,0.20221,0.04089,0.02096,0.21486,0.01169,62.17889,0.07334,0.72661,1.35141,4.56026,0.113,Ball
-0.50548,0.49066,0.00827,0.16347,0.02672,-0.07677,-0.25875,0.00827,61.10962,0.06298,0.50548,0.99614,3.84856,0.10996,Ball
-0.66548,0.68509,0.00869,0.19585,0.03836,-0.07351,0.37725,0.00869,78.82328,0.05691,0.68509,1.35058,4.48604,0.113,Ball
-0.5207,0.60957,0.0103,0.18329,0.03359,-0.00555,-0.11974,0.0103,59.1996,0.06958,0.60957,1.13028,4.11917,0.11118,Ball
-0.49692,0.54616,0.00832,0.18161,0.03298,0.00145,-0.30814,0.00832,65.66443,0.05702,0.54616,1.04308,3.7444,0.11179,Ball
-0.50548,0.50777,0.01114,0.17043,0.02905,-0.1073,-0.38006,0.01114,45.59578,0.08031,0.50777,1.01324,3.66181,0.10814,Ball
-0.5739,0.55909,0.00907,0.16331,0.02667,-0.04875,0.3212,0.00907,63.30769,0.07069,0.5739,1.13299,4.47493,0.11179,Ball
-0.60874,0.552,0.01069,0.1598,0.02554,-0.01825,0.79548,0.01069,56.9538,0.08705,0.60874,1.16074,4.95798,0.11057,Ball
-0.5205,0.58162,0.01133,0.19362,0.03749,0.10999,-0.28832,0.01133,51.33852,0.07232,0.58162,1.10212,3.7126,0.10996,Ball
-0.59372,0.59643,0.01169,0.21188,0.04489,0.00539,-0.55172,0.01169,51.00764,0.06731,0.59643,1.19015,3.43317,0.11239,Ball
-0.43309,0.51006,0.01276,0.18262,0.03335,-0.01205,-0.66787,0.01276,39.98718,0.08404,0.51006,0.94315,3.36042,0.10753,Ball
-0.4116,0.45749,0.01075,0.16877,0.02848,-0.02062,-0.46661,0.01075,42.55592,0.07814,0.45749,0.86909,3.32518,0.11118,Ball
-0.54282,0.54741,0.01301,0.16489,0.02719,0.09356,0.06084,0.01301,42.09202,0.09863,0.54741,1.09022,4.15144,0.11118,Ball
-0.4287,0.41765,0.01179,0.14862,0.02209,-0.00722,-0.34525,0.01179,36.37168,0.09674,0.4287,0.84635,3.51869,0.113,Ball
-1.2615,1.46907,0.01115,0.27557,0.07594,0.14789,6.95977,0.01115,131.77132,0.06382,1.46907,2.73057,8.4096,0.10996,Ball
-0.79044,0.78606,0.01107,0.22186,0.04922,0.0794,-0.02967,0.01107,71.41035,0.06182,0.79044,1.57651,4.41478,0.11239,Ball
-1.3099,1.33785,0.00956,0.30132,0.09079,-0.00203,1.42379,0.00956,140.01032,0.04109,1.33785,2.64775,5.75258,0.11665,Ball
-0.98717,1.03765,0.01348,0.33565,0.11266,0.02819,0.20543,0.01348,76.97779,0.05101,1.03765,2.02482,3.92649,0.11057,Ball
-1.22979,1.25524,0.01298,0.33265,0.11066,0.01352,1.12164,0.01298,96.68647,0.05245,1.25524,2.48503,5.07088,0.11361,Ball
-1.75195,1.65119,0.00999,0.45775,0.20954,0.06281,1.2518,0.00999,175.30447,0.02893,1.75195,3.40314,5.0708,0.11482,Ball
-0.98821,1.13216,0.01293,0.30803,0.09488,0.07003,0.97687,0.01293,87.57774,0.05547,1.13216,2.12037,4.85758,0.11482,Ball
-3.2083,3.37415,0.01202,0.62309,0.38824,0.13373,11.00406,0.01202,280.76781,0.03609,3.37415,6.58244,10.13189,0.113,Ball
-1.80473,1.89861,0.01564,0.54206,0.29383,0.01374,1.01531,0.01564,121.40075,0.03864,1.89861,3.70334,4.6913,0.11361,Ball
-1.42526,1.47491,0.01116,0.42289,0.17883,0.02903,0.95756,0.01116,132.19757,0.03506,1.47491,2.90017,4.63476,0.11361,Ball
-3.20162,3.41775,0.0148,0.70122,0.49171,0.00777,3.1158,0.0148,230.91443,0.03003,3.41775,6.61937,6.93515,0.11361,Ball
-1.65891,1.58569,0.01169,0.42854,0.18365,0.0349,1.40955,0.01169,141.87071,0.03671,1.65891,3.2446,5.20848,0.11118,Ball
-2.97965,3.12422,0.01303,0.59095,0.34922,0.03277,8.96434,0.01303,239.77915,0.03847,3.12422,6.10388,9.22328,0.113,Ball
-0.56618,0.61479,0.01242,0.22364,0.05002,0.00894,-0.55348,0.01242,49.50464,0.06784,0.61479,1.18097,3.35821,0.11179,Ball
-0.42203,0.45562,0.01357,0.14094,0.01986,-0.03808,0.21757,0.01357,33.58054,0.12206,0.45562,0.87764,4.09877,0.10389,Ball
-0.56201,0.64483,0.01426,0.18338,0.03363,0.05254,0.26053,0.01426,45.20387,0.09946,0.64483,1.20684,4.49619,0.11543,Ball
-0.58996,0.56618,0.01441,0.18791,0.03531,-0.0842,-0.21254,0.01441,40.95089,0.09418,0.58996,1.15615,3.85693,0.11179,Ball
-0.56848,0.47168,0.01136,0.15974,0.02552,-0.00418,0.18293,0.01136,50.03179,0.08974,0.56848,1.04016,4.48988,0.10632,Ball
-0.7047,0.67591,0.01259,0.1715,0.02941,-0.02613,1.748,0.01259,55.98651,0.09702,0.7047,1.38062,5.43182,0.10753,Ball
-0.7917,0.70387,0.01171,0.20629,0.04256,0.03713,0.94334,0.01171,67.59406,0.07375,0.7917,1.49556,4.9851,0.10814,Ball
-0.47627,0.5086,0.00989,0.17359,0.03013,-0.00039,-0.20226,0.00989,51.43618,0.07076,0.5086,0.98487,3.63962,0.10936,Ball
-0.57453,0.61208,0.01037,0.19766,0.03907,0.0112,-0.23624,0.01037,59.00694,0.06532,0.61208,1.1866,3.85411,0.10207,Ball
-0.51757,0.52529,0.01012,0.15728,0.02474,-0.00717,-0.05614,0.01012,51.88178,0.07969,0.52529,1.04287,4.13423,0.10753,Ball
-0.45186,0.4698,0.00958,0.17105,0.02926,0.04455,-0.33258,0.00958,49.03553,0.06945,0.4698,0.92166,3.40561,0.10996,Ball
-0.4262,0.44915,0.00963,0.15871,0.02519,0.07413,-0.44157,0.00963,46.64909,0.0742,0.44915,0.87535,3.46131,0.113,Ball
-0.51403,0.54073,0.00967,0.18146,0.03293,0.06251,0.02217,0.00967,55.89896,0.06785,0.54073,1.05476,3.79251,0.11482,Ball
-0.43726,0.5351,0.01113,0.17075,0.02915,0.10462,-0.21961,0.01113,48.09028,0.08069,0.5351,0.97236,3.88019,0.11239,Ball
-1.23584,1.19057,0.00988,0.2434,0.05924,-0.0383,5.36656,0.00988,125.07894,0.06024,1.23584,2.42641,7.53511,0.10936,Ball
-1.38938,1.33159,0.01101,0.35887,0.12879,0.03032,1.88723,0.01101,126.23484,0.04127,1.38938,2.72097,5.20934,0.11179,Ball
-0.64191,0.7846,0.01135,0.23513,0.05528,-0.03819,-0.06136,0.01135,69.11627,0.06051,0.7846,1.42651,4.18245,0.11482,Ball
-1.97976,2.16355,0.01149,0.44171,0.19511,0.02719,4.55577,0.01149,188.28287,0.0375,2.16355,4.14331,7.06148,0.11118,Ball
-0.86158,0.92792,0.01202,0.28392,0.08061,0.01865,0.16286,0.01202,77.22923,0.05338,0.92792,1.7895,4.12268,0.11118,Ball
-3.40898,3.41775,0.00937,0.68305,0.46656,0.07396,9.25265,0.00937,364.92392,0.02655,3.41775,6.82673,9.68978,0.11604,Ball
-1.78074,1.8742,0.01207,0.51645,0.26672,0.01057,0.59216,0.01207,155.25596,0.03028,1.8742,3.65494,4.70094,0.11543,Ball
-1.5934,1.80327,0.01236,0.48618,0.23637,0.02112,0.81595,0.01236,145.88805,0.03368,1.80327,3.39668,4.91279,0.11482,Ball
-2.93876,3.16636,0.01205,0.81629,0.66633,0.01101,1.18683,0.01205,262.8156,0.01972,3.16636,6.10513,5.18236,0.11665,Ball
-2.47501,2.33378,0.01318,0.53016,0.28107,0.02883,3.44351,0.01318,187.73812,0.0349,2.47501,4.80879,6.55256,0.11665,Ball
-1.28841,1.22562,0.01034,0.40323,0.1626,0.01482,0.32068,0.01034,124.64071,0.03384,1.28841,2.51402,4.21726,0.11422,Ball
-0.62376,0.67216,0.01334,0.22839,0.05216,0.07912,-0.23176,0.01334,50.40308,0.07256,0.67216,1.29592,3.65706,0.11543,Ball
-0.52446,0.51027,0.0122,0.17637,0.03111,0.00501,-0.01809,0.0122,42.98373,0.08696,0.52446,1.03473,3.73778,0.10936,Ball
-0.63356,0.74559,0.01155,0.18041,0.03255,0.08087,0.75971,0.01155,64.54548,0.08247,0.74559,1.37916,5.32292,0.10632,Ball
-0.60206,0.59288,0.0126,0.17474,0.03053,0.06354,0.38767,0.0126,47.76724,0.09197,0.60206,1.19495,4.39304,0.10753,Ball
-0.52321,0.66215,0.0089,0.17293,0.02991,0.03283,0.20642,0.0089,74.38568,0.06529,0.66215,1.18535,4.85676,0.10814,Ball
-0.56848,0.56368,0.01256,0.18895,0.0357,0.00571,-0.15617,0.01256,45.27638,0.08286,0.56848,1.13216,3.7518,0.11239,Ball
-0.56347,0.5593,0.00869,0.17764,0.03156,0.06035,0.40618,0.00869,64.84512,0.06305,0.56347,1.12277,4.08847,0.10693,Ball
-0.55492,0.60707,0.00997,0.18643,0.03476,0.0263,-0.03851,0.00997,60.9118,0.06726,0.60707,1.16199,4.09718,0.11543,Ball
-0.49358,0.5835,0.01143,0.18583,0.03453,0.07643,-0.4332,0.01143,51.04682,0.07568,0.5835,1.07708,3.86336,0.11239,Ball
-0.46584,0.45833,0.011,0.15092,0.02278,0.04174,-0.25705,0.011,42.36274,0.08934,0.46584,0.92417,3.7845,0.11239,Ball
-0.59038,0.60999,0.01323,0.18619,0.03467,0.01398,0.30099,0.01323,46.10415,0.09043,0.60999,1.20037,4.16909,0.10693,Ball
-0.56576,0.61875,0.01079,0.17643,0.03113,0.11014,0.97897,0.01079,57.36688,0.08166,0.61875,1.18452,4.68474,0.10753,Ball
-0.42474,0.52342,0.01006,0.15683,0.02459,0.10168,-0.10238,0.01006,52.00688,0.0795,0.52342,0.94816,4.13452,0.11057,Ball
-0.58454,0.62814,0.01125,0.17857,0.03189,0.01339,-0.05255,0.01125,55.82646,0.0784,0.62814,1.21268,4.37698,0.11118,Ball
-0.68551,0.67758,0.00908,0.20416,0.04168,0.00579,0.53456,0.00908,75.51386,0.05663,0.68551,1.36309,4.27655,0.10996,Ball
-0.52634,0.56931,0.01299,0.17806,0.0317,0.01649,-0.3931,0.01299,43.81221,0.08886,0.56931,1.09565,3.89299,0.10693,Ball
-0.55992,0.66632,0.0117,0.18464,0.03409,0.01271,0.06601,0.0117,56.94182,0.07984,0.66632,1.22624,4.54632,0.11361,Ball
-0.47439,0.45582,0.01329,0.16365,0.02678,-0.01743,-0.48014,0.01329,35.69321,0.09794,0.47439,0.93022,3.49594,0.10632,Ball
